id,plant_id,account_type,category,is_active,plant_name,unit,    plant_condition,year,compensation_price,notes
188,PLTA0084,A,จ,1,จามจุรี ก้ามปู ฉำฉา ก้ามกุ้ง ตุ๊ดตู่ ลัง ก. ขนาดวงรอบลำต้นไม่ถึง 20 ซม.,ต้น,มีผล/ขนาดใหญ่,2559,ไม่จ่าย,
189,PLTA0084,A,จ,1,จามจุรี ก้ามปู ฉำฉา ก้ามกุ้ง ตุ๊ดตู่ ลัง ข. ขนาดวงรอบลำต้น 20 ซม. ขึ้นไป แต่ไม่ถึง 50 ซม.,ต้น,ไม่มีผล/ขนาดเล็ก,2559,150,
190,PLTA0084,A,จ,1,จามจุรี ก้ามปู ฉำฉา ก้ามกุ้ง ตุ๊ดตู่ ลัง ข. ขนาดวงรอบลำต้น 20 ซม. ขึ้นไป แต่ไม่ถึง 50 ซม.,ต้น,มีผล/ขนาดใหญ่,2559,150,
191,PLTA0084,A,จ,1,จามจุรี ก้ามปู ฉำฉา ก้ามกุ้ง ตุ๊ดตู่ ลัง ค. ขนาดวงรอบลำต้น 50 ซม. ขึ้นไป แต่ไม่ถึง 1 เมตร,ต้น,ไม่มีผล/ขนาดเล็ก,2559,200,"ต้นจามจุรี วัดรอบต้นที่ความสูง 1.30 เมตร จากพื้นดิน สำหรับต้นที่เพาะเลี้ยงครั่งเพื่อประโยชน์ทางเศรษฐกิจ ให้จ่ายค่าขาดประโยชน์เพิ่ม
1) ขนาดรอบวงลำต้น 50 ซม. ขึ้นไป แต่ไม่ถึง 1 เมตร จ่ายต้นละ 6,000 บาท"
192,PLTA0084,A,จ,1,จามจุรี ก้ามปู ฉำฉา ก้ามกุ้ง ตุ๊ดตู่ ลัง ค. ขนาดวงรอบลำต้น 50 ซม. ขึ้นไป แต่ไม่ถึง 1 เมตร,ต้น,มีผล/ขนาดใหญ่,2559,200,"ต้นจามจุรี วัดรอบต้นที่ความสูง 1.30 เมตร จากพื้นดิน สำหรับต้นที่เพาะเลี้ยงครั่งเพื่อประโยชน์ทางเศรษฐกิจ ให้จ่ายค่าขาดประโยชน์เพิ่ม
1) ขนาดรอบวงลำต้น 50 ซม. ขึ้นไป แต่ไม่ถึง 1 เมตร จ่ายต้นละ 6,000 บาท"
193,PLTA0084,A,จ,1,จามจุรี ก้ามปู ฉำฉา ก้ามกุ้ง ตุ๊ดตู่ ลัง ง. ขนาดวงรอบลำต้น 1 เมตร ขึ้นไป แต่ไม่ถึง 2 เมตร,ต้น,ไม่มีผล/ขนาดเล็ก,2559,600,"ต้นจามจุรี วัดรอบต้นที่ความสูง 1.30 เมตร จากพื้นดิน สำหรับต้นที่เพาะเลี้ยงครั่งเพื่อประโยชน์ทางเศรษฐกิจ ให้จ่ายค่าขาดประโยชน์เพิ่ม
2) ขนาดรอบวงลำต้น 1 เมตร ขึ้นไป แต่ไม่ถึง 2 เมตร จ่ายต้นละ 9,000 บาท"
194,PLTA0084,A,จ,1,จามจุรี ก้ามปู ฉำฉา ก้ามกุ้ง ตุ๊ดตู่ ลัง ง. ขนาดวงรอบลำต้น 1 เมตร ขึ้นไป แต่ไม่ถึง 2 เมตร,ต้น,มีผล/ขนาดใหญ่,2559,600,"ต้นจามจุรี วัดรอบต้นที่ความสูง 1.30 เมตร จากพื้นดิน สำหรับต้นที่เพาะเลี้ยงครั่งเพื่อประโยชน์ทางเศรษฐกิจ ให้จ่ายค่าขาดประโยชน์เพิ่ม
2) ขนาดรอบวงลำต้น 1 เมตร ขึ้นไป แต่ไม่ถึง 2 เมตร จ่ายต้นละ 9,000 บาท"
195,PLTA0084,A,จ,1,จามจุรี ก้ามปู ฉำฉา ก้ามกุ้ง ตุ๊ดตู่ ลัง จ. ขนาดวงรอบลำต้น 2 เมตร ขึ้นไป แต่ไม่ถึง 3 เมตร,ต้น,ไม่มีผล/ขนาดเล็ก,2559,800,"ต้นจามจุรี วัดรอบต้นที่ความสูง 1.30 เมตร จากพื้นดิน สำหรับต้นที่เพาะเลี้ยงครั่งเพื่อประโยชน์ทางเศรษฐกิจ ให้จ่ายค่าขาดประโยชน์เพิ่ม
3) ขนาดรอบวงลำต้น 2 เมตร ขึ้นไป จ่ายต้นละ 12,000 บาท"
196,PLTA0084,A,จ,1,จามจุรี ก้ามปู ฉำฉา ก้ามกุ้ง ตุ๊ดตู่ ลัง จ. ขนาดวงรอบลำต้น 2 เมตร ขึ้นไป แต่ไม่ถึง 3 เมตร,ต้น,มีผล/ขนาดใหญ่,2559,800,"ต้นจามจุรี วัดรอบต้นที่ความสูง 1.30 เมตร จากพื้นดิน สำหรับต้นที่เพาะเลี้ยงครั่งเพื่อประโยชน์ทางเศรษฐกิจ ให้จ่ายค่าขาดประโยชน์เพิ่ม
3) ขนาดรอบวงลำต้น 2 เมตร ขึ้นไป จ่ายต้นละ 12,000 บาท"
197,PLTA0084,A,จ,1,จามจุรี ก้ามปู ฉำฉา ก้ามกุ้ง ตุ๊ดตู่ ลัง ฉ. ขนาดวงรอบลำต้น 3 เมตร ขึ้นไป,ต้น,ไม่มีผล/ขนาดเล็ก,2559,"1,200","ต้นจามจุรี วัดรอบต้นที่ความสูง 1.30 เมตร จากพื้นดิน สำหรับต้นที่เพาะเลี้ยงครั่งเพื่อประโยชน์ทางเศรษฐกิจ ให้จ่ายค่าขาดประโยชน์เพิ่ม
3) ขนาดรอบวงลำต้น 2 เมตร ขึ้นไป จ่ายต้นละ 12,000 บาท"
198,PLTA0084,A,จ,1,จามจุรี ก้ามปู ฉำฉา ก้ามกุ้ง ตุ๊ดตู่ ลัง ฉ. ขนาดวงรอบลำต้น 3 เมตร ขึ้นไป,ต้น,มีผล/ขนาดใหญ่,2559,"1,200","ต้นจามจุรี วัดรอบต้นที่ความสูง 1.30 เมตร จากพื้นดิน สำหรับต้นที่เพาะเลี้ยงครั่งเพื่อประโยชน์ทางเศรษฐกิจ ให้จ่ายค่าขาดประโยชน์เพิ่ม
3) ขนาดรอบวงลำต้น 2 เมตร ขึ้นไป จ่ายต้นละ 12,000 บาท"
199,PLTA0085,A,จ,1,จำปา,ต้น,ไม่มีผล/ขนาดเล็ก,2559,500,
200,PLTA0085,A,จ,1,จำปา,ต้น,มีผล/ขนาดใหญ่,2559,1000,
201,PLTA0086,A,จ,1,จำปาดะ,ต้น,ไม่มีผล/ขนาดเล็ก,2559,750,
202,PLTA0086,A,จ,1,จำปาดะ,ต้น,มีผล/ขนาดใหญ่,2559,1500,
203,PLTA0087,A,จ,1,จำปี,ต้น,ไม่มีผล/ขนาดเล็ก,2559,504,
204,PLTA0087,A,จ,1,จำปี,ต้น,มีผล/ขนาดใหญ่,2559,1000,
205,PLTA0088,A,จ,1,จำปูน,ต้น,ไม่มีผล/ขนาดเล็ก,2559,,
206,PLTA0088,A,จ,1,จำปูน,ต้น,มีผล/ขนาดใหญ่,2559,,
207,PLTA0089,A,จ,1,จำเรียง,ต้น,ไม่มีผล/ขนาดเล็ก,2559,20,
208,PLTA0089,A,จ,1,จำเรียง,ต้น,มีผล/ขนาดใหญ่,2559,40,
209,PLTA0090,A,จ,1,จิก จิกน้ำนม จิกนา กระโดนทุ่ง กระโดนน้ำ เกาลัดไทย,ต้น,ไม่มีผล/ขนาดเล็ก,2559,250,
210,PLTA0090,A,จ,1,จิก จิกน้ำนม จิกนา กระโดนทุ่ง กระโดนน้ำ เกาลัดไทย,ต้น,มีผล/ขนาดใหญ่,2559,500,
211,PLTA0091,A,จ,1,จุมจัง ตุมตัง จุมจาง กระแจะ,ต้น,ไม่มีผล/ขนาดเล็ก,2559,50,
212,PLTA0091,A,จ,1,จุมจัง ตุมตัง จุมจาง กระแจะ,ต้น,มีผล/ขนาดใหญ่,2559,100,
213,PLTA0092,A,จ,1,แจง,ต้น,ไม่มีผล/ขนาดเล็ก,2559,250,
214,PLTA0092,A,จ,1,แจง,ต้น,มีผล/ขนาดใหญ่,2559,500,
215,PLTA0093,A,ช,1,ชงโค เสี้ยวหวาน ผักเสี้ยว เสี้ยวดอกแดง,ต้น,ไม่มีผล/ขนาดเล็ก,2559,500,
216,PLTA0093,A,ช,1,ชงโค เสี้ยวหวาน ผักเสี้ยว เสี้ยวดอกแดง,ต้น,มีผล/ขนาดใหญ่,2559,1000,
217,PLTA0094,A,ช,1,ชบา,ต้น,ไม่มีผล/ขนาดเล็ก,2559,225,
218,PLTA0094,A,ช,1,ชบา,ต้น,มีผล/ขนาดใหญ่,2559,360,
219,PLTA0095,A,ช,1,ชบาด่าง,ต้น,ไม่มีผล/ขนาดเล็ก,2559,,
220,PLTA0095,A,ช,1,ชบาด่าง,ต้น,มีผล/ขนาดใหญ่,2559,,
221,PLTA0096,A,ช,0,ชมพู่,ต้น,ไม่มีผล/ขนาดเล็ก,2559,900,
222,PLTA0096,A,ช,0,ชมพู่,ต้น,มีผล/ขนาดใหญ่,2559,"1,800",
223,PLTA0097,A,ช,1,ชมพูพันธุ์ทิพย์ ตาเบบูย่า ชมพูอินเดีย ธรรมบูชา,ต้น,ไม่มีผล/ขนาดเล็ก,2559,300,
224,PLTA0097,A,ช,1,ชมพูพันธุ์ทิพย์ ตาเบบูย่า ชมพูอินเดีย ธรรมบูชา,ต้น,มีผล/ขนาดใหญ่,2559,600,
225,PLTA0098,A,ช,1,ชมพู่พันธุ์ดี,ต้น,ไม่มีผล/ขนาดเล็ก,2559,1500,
226,PLTA0098,A,ช,1,ชมพู่พันธุ์ดี,ต้น,มีผล/ขนาดใหญ่,2559,3000,
227,PLTA0099,A,ช,1,ชมพู่พันธุ์พื้นเมือง,ต้น,ไม่มีผล/ขนาดเล็ก,2559,,
228,PLTA0099,A,ช,1,ชมพู่พันธุ์พื้นเมือง,ต้น,มีผล/ขนาดใหญ่,2559,,
229,PLTA0100,A,ช,1,ชมพู่มะเหมี่ยว,ต้น,ไม่มีผล/ขนาดเล็ก,2559,,
230,PLTA0100,A,ช,1,ชมพู่มะเหมี่ยว,ต้น,มีผล/ขนาดใหญ่,2559,,
231,PLTA0101,A,ช,1,ชะมวง,ต้น,ไม่มีผล/ขนาดเล็ก,2559,450,
232,PLTA0101,A,ช,1,ชะมวง,ต้น,มีผล/ขนาดใหญ่,2559,900,
233,PLTA0102,A,ช,1,ชะเหลา,ต้น,ไม่มีผล/ขนาดเล็ก,2559,240,
234,PLTA0102,A,ช,1,ชะเหลา,ต้น,มีผล/ขนาดใหญ่,2559,609,
235,PLTA0103,A,ช,1,ชะอม,ต้น,ไม่มีผล/ขนาดเล็ก,2559,250,
236,PLTA0103,A,ช,1,ชะอม,ต้น,มีผล/ขนาดใหญ่,2559,300,
237,PLTA0104,A,ช,1,ชัยพฤกษ์,ต้น,ไม่มีผล/ขนาดเล็ก,2559,1000,
238,PLTA0104,A,ช,1,ชัยพฤกษ์,ต้น,มีผล/ขนาดใหญ่,2559,2000,
239,PLTA0105,A,ช,1,ชา,ต้น,ไม่มีผล/ขนาดเล็ก,2559,200,
240,PLTA0105,A,ช,1,ชา,ต้น,มีผล/ขนาดใหญ่,2559,250,
241,PLTA0106,A,ช,1,ชาด ตาด,ต้น,ไม่มีผล/ขนาดเล็ก,2559,150,
242,PLTA0106,A,ช,1,ชาด ตาด,ต้น,มีผล/ขนาดใหญ่,2559,300,
243,PLTA0107,A,ช,1,ชาดัด,ต้น,ไม่มีผล/ขนาดเล็ก,2559,300,
244,PLTA0107,A,ช,1,ชาดัด,ต้น,มีผล/ขนาดใหญ่,2559,600,
245,PLTA0108,A,ช,1,ชาฮกเกี้ยน (ดัด),ต้น,ไม่มีผล/ขนาดเล็ก,2559,,
246,PLTA0108,A,ช,1,ชาฮกเกี้ยน (ดัด),ต้น,มีผล/ขนาดใหญ่,2559,,
247,PLTA0109,A,ช,1,ชำมะเลียง พุ่มเรียง ชำมะเลียงบ้าน,ต้น,ไม่มีผล/ขนาดเล็ก,2559,350,
248,PLTA0109,A,ช,1,ชำมะเลียง พุ่มเรียง ชำมะเลียงบ้าน,ต้น,มีผล/ขนาดใหญ่,2559,400,
249,PLTA0110,A,ช,1,เชอรี่,ต้น,ไม่มีผล/ขนาดเล็ก,2559,756,
250,PLTA0110,A,ช,1,เชอรี่,ต้น,มีผล/ขนาดใหญ่,2559,"1,260",
251,PLTA0111,A,ช,1,เชือก,ต้น,ไม่มีผล/ขนาดเล็ก,2559,150,
252,PLTA0111,A,ช,1,เชือก,ต้น,มีผล/ขนาดใหญ่,2559,300,
253,PLTA0112,A,ช,1,ชุมเห็ด ชุมเห็ดเทศ,ต้น,ไม่มีผล/ขนาดเล็ก,2559,,
254,PLTA0112,A,ช,1,ชุมเห็ด ชุมเห็ดเทศ,ต้น,มีผล/ขนาดใหญ่,2559,,
255,PLTA0113,A,ช,1,ชุมแสง,ต้น,ไม่มีผล/ขนาดเล็ก,2559,,
256,PLTA0113,A,ช,1,ชุมแสง,ต้น,มีผล/ขนาดใหญ่,2559,,
257,PLTA0114,A,ด,1,ดูกโส,ต้น,ไม่มีผล/ขนาดเล็ก,2559,100,
258,PLTA0114,A,ด,1,ดูกโส,ต้น,มีผล/ขนาดใหญ่,2559,200,
259,PLTA0115,A,ด,1,แดง,ต้น,ไม่มีผล/ขนาดเล็ก,2559,600,
260,PLTA0115,A,ด,1,แดง,ต้น,มีผล/ขนาดใหญ่,2559,"1,200",
261,PLTA0116,A,ต,1,ตะกู,ต้น,ไม่มีผล/ขนาดเล็ก,2559,220,
262,PLTA0116,A,ต,1,ตะกู,ต้น,มีผล/ขนาดใหญ่,2559,330,
263,PLTA0117,A,ต,1,ตะโก,ต้น,ไม่มีผล/ขนาดเล็ก,2559,800,
264,PLTA0117,A,ต,1,ตะโก,ต้น,มีผล/ขนาดใหญ่,2559,"1,300",
265,PLTA0118,A,ต,1,ตะโกดัด,ต้น,ไม่มีผล/ขนาดเล็ก,2559,"1,500",
266,PLTA0118,A,ต,1,ตะโกดัด,ต้น,มีผล/ขนาดใหญ่,2559,"3,000",
267,PLTA0119,A,ต,1,ตะขบ,ต้น,ไม่มีผล/ขนาดเล็ก,2559,255,
268,PLTA0119,A,ต,1,ตะขบ,ต้น,มีผล/ขนาดใหญ่,2559,510,
269,PLTA0120,A,ต,1,ตะคร้อ,ต้น,ไม่มีผล/ขนาดเล็ก,2559,75,
270,PLTA0120,A,ต,1,ตะคร้อ,ต้น,มีผล/ขนาดใหญ่,2559,150,
271,PLTA0121,A,ต,1,ตะคร้ำ,ต้น,ไม่มีผล/ขนาดเล็ก,2559,,
272,PLTA0121,A,ต,1,ตะคร้ำ,ต้น,มีผล/ขนาดใหญ่,2559,,
273,PLTA0122,A,ต,1,ตะเคียน ตะเคียนทอง,ต้น,ไม่มีผล/ขนาดเล็ก,2559,900,
274,PLTA0122,A,ต,1,ตะเคียน ตะเคียนทอง,ต้น,มีผล/ขนาดใหญ่,2559,"1,800",
275,PLTA0123,A,ต,1,ตะเบเหลือง เหลืองปรีดียาธร,ต้น,ไม่มีผล/ขนาดเล็ก,2559,500,
276,PLTA0123,A,ต,1,ตะเบเหลือง เหลืองปรีดียาธร,ต้น,มีผล/ขนาดใหญ่,2559,"1,000",
277,PLTA0124,A,ต,1,ตะแบก,ต้น,ไม่มีผล/ขนาดเล็ก,2559,750,
278,PLTA0124,A,ต,1,ตะแบก,ต้น,มีผล/ขนาดใหญ่,2559,"1,500",
279,PLTA0125,A,ต,1,ตะล่ำ,ต้น,ไม่มีผล/ขนาดเล็ก,2559,100,
